PMID,Title,Journal,Date,Year,Still_Live,AI_Retracted
34863885,Effective decoders for DNA codes.,Biosystems. 2022 Jan;211:104583. doi: 10.1016/j.biosystems.2021.104583. Epub 2021 Dec 2.,2022 Jan;211:104583,2022,1,
34862455,The optimal emergency decision-making method with incomplete probabilistic information.,Sci Rep. 2021 Dec 3;11(1):23400. doi: 10.1038/s41598-021-02917-5.,2021 Dec 3;11(1):23400,2021,1,
34860659,Intelligent Event-BasedFuzzyDynamic Positioning Control of Nonlinear Unmanned Marine Vehicles Under DoS Attack.,IEEE Trans Cybern. 2022 Dec;52(12):13486-13499. doi: 10.1109/TCYB.2021.3128170. Epub 2022 Nov 18.,2022 Dec;52(12):13486-13499,2022,1,
34857824,A brain extraction algorithm for infant T2 weighted magnetic resonance images based onfuzzyc-means thresholding.,Sci Rep. 2021 Dec 2;11(1):23347. doi: 10.1038/s41598-021-02722-0.,2021 Dec 2;11(1):23347,2021,1,
34856833,Individualizing the burnout problem: Health professionals' discourses of burnout and recovery in the context of rehabilitation.,Health (London). 2023 Sep;27(5):789-809. doi: 10.1177/13634593211063053. Epub 2021 Dec 2.,2023 Sep;27(5):789-809,2023,1,
34856268,"Lake ecosystem health assessment using a novel hybrid decision-making framework in the Nam Co, Qinghai-Tibet Plateau.",Sci Total Environ. 2022 Feb 20;808:152087. doi: 10.1016/j.scitotenv.2021.152087. Epub 2021 Nov 29.,2022 Feb 20;808:152087,2022,1,
34855840,Vague data analysis using neutrosophic Jarque-Bera test.,PLoS One. 2021 Dec 2;16(12):e0260689. doi: 10.1371/journal.pone.0260689. eCollection 2021.,2021 Dec 2;16(12):e0260689,2021,1,
34855160,A Clinical Predictive Nomogram for Traumatic Brain Parenchyma Hematoma Progression.,Neurol Ther. 2022 Mar;11(1):185-203. doi: 10.1007/s40120-021-00306-8. Epub 2021 Dec 2.,2022 Mar;11(1):185-203,2022,1,
34855014,An evaluation of the marine environmental resilience to the north of Qeshm Island.,Environ Monit Assess. 2021 Dec 2;193(12):859. doi: 10.1007/s10661-021-09627-5.,2021 Dec 2;193(12):859,2021,1,
34853586,FWNNet: Presentation of a New Classifier of Brain Tumor Diagnosis Based onFuzzyLogicand the Wavelet-Based Neural Network Using Machine-Learning Methods.,Comput Intell Neurosci. 2021 Nov 22;2021:8542637. doi: 10.1155/2021/8542637. eCollection 2021.,2021 Nov 22;2021:8542637,2021,1,
34853581,Water Cycle Bat Algorithm and Dictionary-Based Deformable Model for Lung Tumor Segmentation.,Int J Biomed Imaging. 2021 Nov 22;2021:3492099. doi: 10.1155/2021/3492099. eCollection 2021.,2021 Nov 22;2021:3492099,2021,1,
34852330,Understanding the nonlinear behavior of EEG with advanced machine learning in artifact elimination.,Biomed Phys Eng Express. 2021 Dec 9;8(1). doi: 10.1088/2057-1976/ac3f17.,2021 Dec 9;8(1),2021,1,
34850737,A supervisoryfuzzylogiccontrol scheme to improve effluent quality of a wastewater treatment plant.,Water Sci Technol. 2021 Nov;84(10-11):3415-3424. doi: 10.2166/wst.2021.225.,2021 Nov;84(10-11):3415-3424,2021,1,
34850733,Dissolved oxygen modelling of the Yamuna River using different ANFIS models.,Water Sci Technol. 2021 Nov;84(10-11):3359-3371. doi: 10.2166/wst.2021.466.,2021 Nov;84(10-11):3359-3371,2021,1,
34850345,A facilitating framework for a developing country to adopt smart waste management in the context of circular economy.,Environ Sci Pollut Res Int. 2022 Apr;29(18):26336-26351. doi: 10.1007/s11356-021-17573-5. Epub 2021 Dec 1.,2022 Apr;29(18):26336-26351,2022,1,
34850343,"Regional water resources security grading evaluation considering both visible and virtual water: a case study on Hubei province, China.",Environ Sci Pollut Res Int. 2022 Apr;29(17):25824-25847. doi: 10.1007/s11356-021-17506-2. Epub 2021 Dec 1.,2022 Apr;29(17):25824-25847,2022,1,
34849324,A newfuzzyfractional order model of transmission of Covid-19 with quarantine class.,Eur Phys J Plus. 2021;136(11):1179. doi: 10.1140/epjp/s13360-021-02178-1. Epub 2021 Nov 24.,2021;136(11):1179,2021,1,
38607828,Generalized two-tailed hypothesis testing for quantiles applied to the psychosocial status during the COVID-19 pandemic.,Int J Intell Syst. 2021 Dec;36(12):7412-7442. doi: 10.1002/int.22592. Epub 2021 Aug 8.,2021 Dec;36(12):7412-7442,2021,1,
34847387,An effective model for predicting serum albumin level in hemodialysis patients.,Comput Biol Med. 2022 Jan;140:105054. doi: 10.1016/j.compbiomed.2021.105054. Epub 2021 Nov 19.,2022 Jan;140:105054,2022,1,
34847385,Computer models evaluating hand tremors in Parkinson's disease patients.,Comput Biol Med. 2022 Jan;140:105059. doi: 10.1016/j.compbiomed.2021.105059. Epub 2021 Nov 24.,2022 Jan;140:105059,2022,1,
34845634,Analysis of core risk factors and potential policy options for sustainable supply chain: an MCDM analysis of Saudi Arabia's manufacturing industry.,Environ Sci Pollut Res Int. 2022 Apr;29(17):25360-25390. doi: 10.1007/s11356-021-17558-4. Epub 2021 Nov 29.,2022 Apr;29(17):25360-25390,2022,1,
34844028,Disordered regions tune order in chromatin organization and function.,Biophys Chem. 2022 Feb;281:106716. doi: 10.1016/j.bpc.2021.106716. Epub 2021 Nov 17.,2022 Feb;281:106716,2022,1,
34843786,Identification and risk prediction of potentially contaminated sites in the Yangtze River Delta.,Sci Total Environ. 2022 Apr 1;815:151982. doi: 10.1016/j.scitotenv.2021.151982. Epub 2021 Nov 27.,2022 Apr 1;815:151982,2022,1,
34842324,Applications of artificial intelligence in dentistry: A comprehensive review.,J Esthet Restor Dent. 2022 Jan;34(1):259-280. doi: 10.1111/jerd.12844. Epub 2021 Nov 29.,2022 Jan;34(1):259-280,2022,1,
34842059,FuzzyBayesian estimation and consequence modeling of the domino effects of methanol storage tanks.,Int J Occup Saf Ergon. 2022 Dec;28(4):2509-2519. doi: 10.1080/10803548.2021.2011656. Epub 2021 Dec 29.,2022 Dec;28(4):2509-2519,2022,1,
34840697,Applying theFuzzyAnalytic Hierarchy Process Method to Evaluate Key Indicators of Health Promotion Policies for the Elderly in Taiwan.,J Healthc Eng. 2021 Nov 18;2021:4832877. doi: 10.1155/2021/4832877. eCollection 2021.,2021 Nov 18;2021:4832877,2021,1,
34840395,Assessing the role of industry 4.0 for enhancing swift trust and coordination in humanitarian supply chain.,Ann Oper Res. 2021 Nov 24:1-33. doi: 10.1007/s10479-021-04430-4. Online ahead of print.,2021 Nov 24:1-33,2021,1,
34840373,Non-simple conformal loop ensembles on Liouville quantum gravity and the law of CLE percolation interfaces.,Probab Theory Relat Fields. 2021;181(1-3):669-710. doi: 10.1007/s00440-021-01070-4. Epub 2021 Jun 26.,2021;181(1-3):669-710,2021,1,
34839438,An effective dynamic immune optimization control for the wastewater treatment process.,Environ Sci Pollut Res Int. 2022 Nov;29(53):79718-79733. doi: 10.1007/s11356-021-17505-3. Epub 2021 Nov 27.,2022 Nov;29(53):79718-79733,2022,1,
34837608,"Pumice-supported ZnO-photocatalyzed degradation of organic pollutant in textile effluent: optimization by response surface methodology, artificial neural network, and adaptive neural-fuzzyinference system.",Environ Sci Pollut Res Int. 2022 Apr;29(17):25138-25156. doi: 10.1007/s11356-021-17496-1. Epub 2021 Nov 27.,2022 Apr;29(17):25138-25156,2022,1,
34837217,The Intelligent Phenotypic Plasticity Platform (IP3) for Precision Medicine-Based Injury Prevention in Sport.,Methods Mol Biol. 2022;2393:877-903. doi: 10.1007/978-1-0716-1803-5_47.,2022;2393:877-903,2022,1,
34835765,Modelling in Synthesis and Optimization of Active Vaccinal Components.,Nanomaterials (Basel). 2021 Nov 8;11(11):3001. doi: 10.3390/nano11113001.,2021 Nov 8;11(11):3001,2021,1,
34833686,Dynamic Bargain Game Theory in the Internet of Things for Data Trustworthiness.,Sensors (Basel). 2021 Nov 16;21(22):7611. doi: 10.3390/s21227611.,2021 Nov 16;21(22):7611,2021,1,
34833575,Edge Computing Driven Data Sensing Strategy in the Entire Crop Lifecycle for Smart Agriculture.,Sensors (Basel). 2021 Nov 11;21(22):7502. doi: 10.3390/s21227502.,2021 Nov 11;21(22):7502,2021,1,
34833525,VerificationTalk: A Verification and Security Mechanism for IoT Applications.,Sensors (Basel). 2021 Nov 9;21(22):7449. doi: 10.3390/s21227449.,2021 Nov 9;21(22):7449,2021,1,
34833521,Broken Rotor Bar Detection in Induction Motors through Contrast Estimation.,Sensors (Basel). 2021 Nov 9;21(22):7446. doi: 10.3390/s21227446.,2021 Nov 9;21(22):7446,2021,1,
34832801,A New Data-Driven Control System for MEMSs Gyroscopes: Dynamics Estimation by Type-3FuzzySystems.,Micromachines (Basel). 2021 Nov 12;12(11):1390. doi: 10.3390/mi12111390.,2021 Nov 12;12(11):1390,2021,1,
34832194,"Utilizing Artificial Intelligence to Predict the Superplasticizer Demand of Self-Consolidating Concrete Incorporating Pumice, Slag, and Fly Ash Powders.",Materials (Basel). 2021 Nov 11;14(22):6792. doi: 10.3390/ma14226792.,2021 Nov 11;14(22):6792,2021,1,
34828550,FuzzyCognitive Scenario Mapping for Causes of Cybersecurity in Telehealth Services.,Healthcare (Basel). 2021 Nov 5;9(11):1504. doi: 10.3390/healthcare9111504.,2021 Nov 5;9(11):1504,2021,1,
34828506,Recommending Suitable Smart Technology Applications to Support Mobile Healthcare after the COVID-19 Pandemic Using aFuzzyApproach.,Healthcare (Basel). 2021 Oct 28;9(11):1461. doi: 10.3390/healthcare9111461.,2021 Oct 28;9(11):1461,2021,1,
34828379,BRCAVariations Risk Assessment in Breast Cancers Using Different Artificial Intelligence Models.,Genes (Basel). 2021 Nov 9;12(11):1774. doi: 10.3390/genes12111774.,2021 Nov 9;12(11):1774,2021,1,
34828208,Bearing Fault Diagnosis Using Refined Composite Generalized Multiscale Dispersion Entropy-Based Skewness and Variance and Multiclass FCM-ANFIS.,Entropy (Basel). 2021 Nov 14;23(11):1510. doi: 10.3390/e23111510.,2021 Nov 14;23(11):1510,2021,1,
34828183,"On the Neutrosophic, Pythagorean and Some Other NovelFuzzySets Theories Used in Decision Making: Invitation to Discuss.",Entropy (Basel). 2021 Nov 10;23(11):1485. doi: 10.3390/e23111485.,2021 Nov 10;23(11):1485,2021,1,
34828150,Dynamic Event-Triggered Predictive Control for Interval Type-2FuzzySystemswith Imperfect Premise Matching.,Entropy (Basel). 2021 Nov 1;23(11):1452. doi: 10.3390/e23111452.,2021 Nov 1;23(11):1452,2021,1,
34827796,Discrimination of Acoustic Stimuli and Maintenance of Graded Alarm Call Structure in Captive Meerkats.,Animals (Basel). 2021 Oct 27;11(11):3064. doi: 10.3390/ani11113064.,2021 Oct 27;11(11):3064,2021,1,
34827109,Computer-Aided Design for Identifying Anticancer Targets in Genome-Scale Metabolic Models of Colon Cancer.,Biology (Basel). 2021 Oct 29;10(11):1115. doi: 10.3390/biology10111115.,2021 Oct 29;10(11):1115,2021,1,
34826956,Integrated supervisory and override control strategies for effective biological phosphorus removal and reduced operational costs in wastewater treatment processes.,Chemosphere. 2022 Jan;287(Pt 3):132346. doi: 10.1016/j.chemosphere.2021.132346. Epub 2021 Sep 24.,2022 Jan;287(Pt 3):132346,2022,1,
34826655,The sperm ultrastructure of members of basal Tenebrionoidea (Coleoptera).,Arthropod Struct Dev. 2022 Jan;66:101129. doi: 10.1016/j.asd.2021.101129. Epub 2021 Nov 23.,2022 Jan;66:101129,2022,1,
34825875,Computer-Aided Detection of Human Lung Nodules on Computer Tomography Images via Novel Optimized Techniques.,Curr Med Imaging. 2022;18(12):1282-1290. doi: 10.2174/1573405617666211126151713.,2022;18(12):1282-1290,2022,1,
34825010,Filtering of the Gene Signature as the Predictors of Cisplatin-Resistance in Ovarian Cancer.,Iran J Biotechnol. 2021 Jul 1;19(3):e2643. doi: 10.30498/ijb.2021.209370.2643. eCollection 2021 Jul.,2021 Jul 1;19(3):e2643,2021,1,
34824581,Analysis of College Student Registration Management and Change Prediction Based on MutatedFuzzyNeural Network Algorithm.,Comput Intell Neurosci. 2021 Nov 16;2021:7097425. doi: 10.1155/2021/7097425. eCollection 2021.,2021 Nov 16;2021:7097425,2021,1,
34823905,Comprehensive assessment of water environmental carrying capacity for sustainable watershed development.,J Environ Manage. 2022 Feb 1;303:114065. doi: 10.1016/j.jenvman.2021.114065. Epub 2021 Nov 22.,2022 Feb 1;303:114065,2022,1,
34820791,A Semi-Automated Term Harmonization Pipeline Applied to Pulmonary Arterial Hypertension Clinical Trials.,Methods Inf Med. 2022 May;61(1-02):3-10. doi: 10.1055/s-0041-1739361. Epub 2021 Nov 24.,2022 May;61(1-02):3-10,2022,1,
34820301,Brain Tumor Segmentation Using Graph Coloring Approach in Magnetic Resonance Images.,J Med Signals Sens. 2021 Oct 20;11(4):285-290. doi: 10.4103/jmss.JMSS_43_20. eCollection 2021 Oct-Dec.,2021 Oct 20;11(4):285-290,2021,1,
34818202,Adaptive Maximum Entropy Graph-Guided Fast Locality Discriminant Analysis.,IEEE Trans Cybern. 2023 Jun;53(6):3574-3587. doi: 10.1109/TCYB.2021.3125956. Epub 2023 May 17.,2023 Jun;53(6):3574-3587,2023,1,
34818200,Prescribed Performance Bipartite Consensus Control for Stochastic Nonlinear Multiagent Systems Under Event-Triggered Strategy.,IEEE Trans Cybern. 2023 Jan;53(1):468-482. doi: 10.1109/TCYB.2021.3119066. Epub 2022 Dec 23.,2023 Jan;53(1):468-482,2023,1,
34814337,Stability and optimal harvesting of a predator-prey system combining prey refuge withfuzzybiological parameters.,Math Biosci Eng. 2021 Oct 25;18(6):9094-9120. doi: 10.3934/mbe.2021448.,2021 Oct 25;18(6):9094-9120,2021,1,
34814306,Degree based models of granular computing underfuzzyindiscernibility relations.,Math Biosci Eng. 2021 Sep 27;18(6):8415-8443. doi: 10.3934/mbe.2021417.,2021 Sep 27;18(6):8415-8443,2021,1,
34814297,Spatial co-location pattern mining based on the improved density peak clustering and thefuzzyneighbor relationship.,Math Biosci Eng. 2021 Sep 18;18(6):8223-8244. doi: 10.3934/mbe.2021408.,2021 Sep 18;18(6):8223-8244,2021,1,
34814277,Improved FCM algorithm for fisheye image cluster analysis for tree height calculation.,Math Biosci Eng. 2021 Sep 9;18(6):7806-7836. doi: 10.3934/mbe.2021388.,2021 Sep 9;18(6):7806-7836,2021,1,
34812362,COVID-SAFE: An IoT-Based System for Automated Health Monitoring and Surveillance in Post-Pandemic Life.,IEEE Access. 2020 Oct 12;8:188538-188551. doi: 10.1109/ACCESS.2020.3030194. eCollection 2020.,2020 Oct 12;8:188538-188551,2020,1,
34812222,Vocational training for unemployed youth in Latvia.,J Popul Econ. 2022;35(2):677-717. doi: 10.1007/s00148-021-00877-8. Epub 2021 Nov 18.,2022;35(2):677-717,2022,1,
34811644,CAD system for lung nodule detection using deep learning with CNN.,Med Biol Eng Comput. 2022 Jan;60(1):221-228. doi: 10.1007/s11517-021-02462-3. Epub 2021 Nov 22.,2022 Jan;60(1):221-228,2022,1,
34810314,Research on emergency treatment technology for water pollution accidents where the pollutants are not included in the emergency database.,Water Sci Technol. 2021 Nov;84(9):2318-2334. doi: 10.2166/wst.2021.445.,2021 Nov;84(9):2318-2334,2021,1,
34807949,Environmental safety evaluation of geopark based on CPTED concept andfuzzycomprehensive analysis.,PLoS One. 2021 Nov 22;16(11):e0260316. doi: 10.1371/journal.pone.0260316. eCollection 2021.,2021 Nov 22;16(11):e0260316,2021,1,
34807175,Binarization for low-quality ESPI fringe patterns based on preprocessing and clustering.,Appl Opt. 2021 Nov 1;60(31):9866-9874. doi: 10.1364/AO.440615.,2021 Nov 1;60(31):9866-9874,2021,1,
34806662,Determination of service key performance indicators for emergency departments of teaching hospitals in Malaysia: Afuzzydelphi method.,Med J Malaysia. 2021 Nov;76(6):792-798.,2021 Nov;76(6):792-798,2021,1,
34805679,"Chitosan-Terephthalic Acid-Magnetic Composite Beads for Effective Removal of the Acid Blue Dye from Aqueous Solutions: Kinetics, Isotherm, and Statistical Modeling.",ACS Omega. 2021 Nov 5;6(45):30499-30514. doi: 10.1021/acsomega.1c03964. eCollection 2021 Nov 16.,2021 Nov 5;6(45):30499-30514,2021,1,
34805509,Design of a robust activefuzzyparallel distributed compensation anti-vibration controller for a hand-glove system.,PeerJ Comput Sci. 2021 Oct 29;7:e756. doi: 10.7717/peerj-cs.756. eCollection 2021.,2021 Oct 29;7:e756,2021,1,
34804795,Investigating the impact of COVID-19 on user perception for deriving policies and intervention areas for urban bus service in India.,Case Stud Transp Policy. 2021 Dec;9(4):1965-1973. doi: 10.1016/j.cstp.2021.11.007. Epub 2021 Nov 14.,2021 Dec;9(4):1965-1973,2021,1,
34804769,An intuitionisticfuzzyentropy approach for supplier selection.,Complex Intell Systems. 2021;7(4):1869-1876. doi: 10.1007/s40747-020-00224-6. Epub 2021 May 5.,2021;7(4):1869-1876,2021,1,
34804149,Algorithms for Multipolar Interval-Valued Neutrosophic Soft Set with Information Measures to Solve Multicriteria Decision-Making Problem.,Comput Intell Neurosci. 2021 Nov 10;2021:7211399. doi: 10.1155/2021/7211399. eCollection 2021.,2021 Nov 10;2021:7211399,2021,1,
34804139,Study of TriangularFuzzyHybrid Nanofluids on the Natural Convection Flow and Heat Transfer between Two Vertical Plates.,Comput Intell Neurosci. 2021 Nov 11;2021:3678335. doi: 10.1155/2021/3678335. eCollection 2021.,2021 Nov 11;2021:3678335,2021,1,
34803832,Temporal Assessment of Self-Regulated Learning by Mining Students' Think-Aloud Protocols.,Front Psychol. 2021 Nov 4;12:749749. doi: 10.3389/fpsyg.2021.749749. eCollection 2021.,2021 Nov 4;12:749749,2021,1,
34803212,Design of control strategies to help prevent the spread of COVID-19 pandemic.,Eur J Oper Res. 2023 Jan 1;304(1):219-238. doi: 10.1016/j.ejor.2021.11.016. Epub 2021 Nov 16.,2023 Jan 1;304(1):219-238,2023,1,
34801242,Event-based optimal guidance laws design for missile-target interception systems usingfuzzydynamic programming approach.,ISA Trans. 2022 Sep;128(Pt B):243-255. doi: 10.1016/j.isatra.2021.10.037. Epub 2021 Nov 11.,2022 Sep;128(Pt B):243-255,2022,1,
34800805,A novel event-related fMRI supervoxels-based representation and its application to schizophrenia diagnosis.,Comput Methods Programs Biomed. 2022 Jan;213:106509. doi: 10.1016/j.cmpb.2021.106509. Epub 2021 Nov 6.,2022 Jan;213:106509,2022,1,
34800449,Synergies evaluation and influencing factors analysis of the water-energy-food nexus from symbiosis perspective: A case study in the Beijing-Tianjin-Hebei region.,Sci Total Environ. 2022 Apr 20;818:151731. doi: 10.1016/j.scitotenv.2021.151731. Epub 2021 Nov 17.,2022 Apr 20;818:151731,2022,1,
34798090,"Response of cyanobacterial bloom risk to nitrogen and phosphorus concentrations in large shallow lakes determined through geographical detector: A case study of Taihu Lake, China.",Sci Total Environ. 2022 Apr 10;816:151617. doi: 10.1016/j.scitotenv.2021.151617. Epub 2021 Nov 17.,2022 Apr 10;816:151617,2022,1,
